channel_id,channel_title,leaning,channel_country,channel_subscribercount,channel_videocount,channel_topic_ids,pR_vid,pR_usr
UC-PmBc5R3HVD_Do_yO8ju2Q,kanal schnellroda,R,not set,4867,79,"['/m/05qt0', '/m/098wr', '/m/019_rr']",1,0.8601315959909958
UCi6Hxb-J0L4Ql6BWmr9gdEA,Български Национален Съюз,R,not set,394,77,['/m/098wr'],1,0.6931092021301757
UCtYggBUAngH5EI7sNQcXfEg,nationinfo,R,not set,167,76,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.805921052631579
UCA05Ny6QcdCLtCmOIUsZ31w,WhiteRadio,R,not set,4471,74,"['/m/04rlf', '/m/04rlf']",1,0.5018431181056521
UCdB0HqvSh4P71z1D7rkS5qQ,BloodclawGoesWild,R,not set,811,75,"['/m/04rlf', '/m/06by7']",1,0.4494106597322472
UCXaC045Z3mGdUhtNK8euQbg,Operation Fregin,R,DE,9742,77,"['/m/098wr', '/m/098wr', '/m/05qt0', '/m/019_rr']",1,0.8706895022626553
UCKFUW_CSc1CkXC86HulGdAA,Heel Turn,R,not set,9432,11,"['/m/04rlf', '/m/098wr']",1,0.7616586415592045
UC7TMGm3eYEacyLn0-AbuERA,Realistenfilm,R,not set,660,74,"['/m/05qt0', '/m/098wr']",1,0.5388707350054847
UC1rJTe0xdJuv06gJU-765tA,Palaestra Media,R,SE,8666,81,['/m/098wr'],1,0.6961904850615795
UC58uZKhjt1HC-lEODEKFZYg,Minding: Freedom,R,US,1299,73,"['/m/02jjt', '/m/098wr']",1,0.6949416087732505
UCpgJQxLIUAKG_nhaM6zmmfQ,Identitet Svea,R,not set,2554,76,"['/m/098wr', '/m/04rlf']",1,0.7033462927416733
UCEFucOTLsFCRpE_6MLjjd9g,Alfred Alfer,R,not set,16294,73,"['/m/02jjt', '/m/04rlf', '/m/02vxn']",1,0.6723809627954836
UCP9oVEmpxbxmHd1_s3w6wTw,BigCatKayla Livestreams,R,not set,4145,68,"['/m/04rlf', '/m/098wr']",1,0.7780225718905123
UCwTjQeLq_r7KmBvXhlsrA1Q,DNJ Barcelona,R,ES,489,75,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.9601106946744531
UCmwrgaEqxNNC2Jhc1wBj8tA,Philippe VARDON,R,FR,592,71,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/0f2f9', '/m/02jjt']",1,0.16822429906542055
UCY0jD2UCgGApK5rNo4yaiOQ,R3V4LR4D1K4L,R,not set,13,70,"['/m/04rlf', '/m/098wr']",1,0.47605160803749397
UCBceihEYR7elOoeWTuDhAzA,This is Europa,R,not set,26320,69,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.6330133003776155
UCeMyXtOHU8jdfBD334R6dnA,Боян Расате,R,not set,322,69,"['/m/05qt0', '/m/098wr']",1,0.7159654168354765
UCw63IPQkRVagNQffGwIbUbQ,Alexandre Del Valle,R,FR,3385,67,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5325203420805488
UCKJ5KUsMgUbf0hGgKuH_8tA,Nephanor,R,not set,490,69,"['/m/098wr', '/m/0bzvm2']",1,0.46516851397711684
UCPSPTTiwsMSdO3x2sinhybQ,По программе Дедушки Мороза,R,RU,31268,70,"['/m/027x7n', '/m/019_rr']",1,0.8214578092031535
UCwfIIN1nRLzA-uxqasvRWRQ,TOMMY ROBINSON NEWS,R,not set,27072,101,"['/m/098wr', '/m/019_rr']",1,0.7872385790786519
UC7FwgvmNdQC_3KJhew7cfNQ,NewEuropeANP,R,not set,0,68,['/m/098wr'],1,0.5608039868065127
UCTiIPm2AUAZQT6iyuKIuW4A,voorpostmedia,R,not set,274,68,"['/m/098wr', '/m/098wr']",1,0.6444621542027449
UCINeoE-0pcNh-Q3MR-y5Z-w,Westward Thought,R,not set,4458,66,"['/m/098wr', '/m/04rlf']",1,0.6298609118013714
UCp5ZjtSZgURJy9EbuBCUlSA,Hillsdale College Online Courses,R,not set,9777,67,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.46547233897097723
UC25b8s0N5H63ymzdkVfoETQ,DEMOCRAClANACIONAL,R,not set,444,67,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5194476123941434
UCuUYBlyzyR33DeFGEz43tOQ,The Goyz in the Hood,R,not set,839,47,['/m/098wr'],1,0.6666359821020418
UCq8ZyaKIQUz5aT33cuw8qVA,disinformation,R,US,13675,66,"['/m/098wr', '/m/02jjt']",1,0.3100367303164421
UClMWnUHbxJKJLUgloN1mPUA,Faith J Goldy,R,not set,85021,68,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.7258852577971308
UCpseqewag0Pg5evXID6HXxw,plurk85,R,not set,467,58,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/02jjt', '/m/019_rr']",1,0.5304021108725655
UCHdvlohYlw0O-UwMLNkoxyA,Swedish Crusader,R,SE,7163,65,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6127605732274704
UCqQ9P_ObrTQ0MhUnZffKkGA,Der Schattenmacher,R,DE,19482,71,"['/m/098wr', '/m/098wr']",1,0.7977735160329726
UCYB-9GG7Xsy3xPtZIvTvsxg,StateofNation,R,not set,8993,65,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5906505561660075
UCZmn5TswQ0m13ihKsbJ8Wzw,Augustus Sol Invictus,R,US,1854,69,"['/m/04rlf', '/m/098wr']",1,0.6815015030604786
UCje9SKK2jp0GFz-RRj1szOQ,Jon Renner,R,not set,35,65,"['/m/04rlf', '/m/019_rr']",1,0.35285828325685364
UCI_dcH8Zr2UqNT1EqvMNgTg,Samuel Andreyev,R,not set,18178,65,"['/m/04rlf', '/m/04rlf', '/m/0ggq0m']",1,0.4430234657218689
UCzB_n4giDaQ58bOI4hWWI8g,NeaFrea,R,not set,1546,63,"['/m/04rlf', '/m/098wr']",1,0.49643839272907886
UCC_YBlirWejLzfmrnzw6RXA,Cultured-Thug,R,US,10060,67,"['/m/05qt0', '/m/098wr']",1,0.6856688574240821
UCUE70klJkkikBFQdAqf27Jw,Jules Evans,R,not set,941,63,['/m/098wr'],1,0.3855407446622865
UCudQoGxU6eLv5I7r_BHkwIA,Degenerate Survivalist,R,not set,440,68,"['/m/019_rr', '/m/02wbm', '/m/098wr']",1,0.7326274663156368
UC_FX5j6DnMjsocBYFCYu6rg,LDDpersdienst,R,not set,27,63,"['/m/05qt0', '/m/098wr']",1,0.18691588785046728
UCZKbciOFl4zQnvwltVcPCzg,HSP - HRVATSKA STRANKA PRAVA,R,HR,82,63,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCRyHwuaDFKnL28YWknYi__Q,lhghvideo,R,not set,3633,62,"['/m/019_rr', '/m/02jjt']",1,0.4763163816754726
UCavGTfnqA5IgDAqqxo2aFHg,Martin Sellner Streams,R,not set,23087,61,"['/m/05qt0', '/m/098wr']",1,0.8805816674590689
UCgsLxH-kJ7Ea-IA5RFr1SfA,Nya Tider,R,not set,3130,62,"['/m/098wr', '/m/098wr']",1,0.747483832404491
UCNsSlabgO9yAmufn2JLfWBw,Der Dritte Weg,R,not set,0,61,['/m/098wr'],1,0.8326112986431534
UCWXSF5WLwiH3NyDAHZYUAZA,Svenskarnas parti (SvP),R,not set,596,60,"['/m/05qt0', '/m/098wr']",1,0.5627945452505826
UC9JU55HpvRvCSb1TO2w_eDA,The Masked Arab,R,IQ,70869,59,"['/m/06bvp', '/m/098wr']",1,0.4408745898471593
UCfSX2aXl8uyHErXMhtxXiMg,Make-A-Wish Australia,R,AU,2530,49,"['/m/019_rr', '/m/098wr']",1,0.018176297067499566
UCPjoVyesYSI1sHgLUFt-7rA,Bogoljubskij,R,not set,447,59,"['/m/04rlf', '/m/04rlf']",1,0.589608698224166
UChKlct63f5tEY-twY8TKAcg,Alt Right,R,not set,602,59,"['/m/02jjt', '/m/098wr']",1,0.7015735580754321
UCHiNiXNi1ORW1kNlpTQr8GA,Roger Lacey,R,not set,3541,58,"['/m/06bvp', '/m/098wr']",1,0.388491786110297
UCqISisXSqBIZAK81iltJsPw,Michael Graham,R,GB,1159,58,"['/m/05qt0', '/m/098wr']",1,0.5172515347581981
UC7iaZh8Nk5i-5NuMOhk6jKA,Janet Bloomfield,R,CA,7818,58,"['/m/04rlf', '/m/019_rr', '/m/064t9', '/m/098wr']",1,0.5354635501342049
UCt-AFDvPlRbfaiwMFtNS5kg,Candor Inc.,R,not set,912,57,['/m/098wr'],1,0.21621621621621623
UCT8A_4ZjyyfLSOfhec2uV3g,Silberjunge,R,DE,0,56,"['/m/05qt0', '/m/098wr']",1,0.8610064008413375
UC7FYQ0yiqBqDZ_Cc5W0oI0g,Scottish Family Party,R,GB,1108,64,"['/m/05qt0', '/m/098wr']",1,0.668970143128488
UCJdpExPsgQ1JvNU0Z6RzOiA,Gary Provenzano,R,not set,11,49,"['/m/019_rr', '/m/0bzvm2', '/m/07yv9']",1,NaN
UCp1J3fXht4XZH3UyBQh6waw,Génération Nation,R,not set,1655,55,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5274090112734536
UCLpzpTAG2AGlu1_urnG1Mjg,Antipaganda,R,DE,12573,54,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/019_rr']",1,0.8472483802555757
UC0LgBe1UDC1MbRVc4EDN3sA,Isreality Nederland,R,not set,431,54,"['/m/04rlf', '/m/098wr', '/m/019_rr']",1,NaN
UCoH8_2jjMYjZ9Lsiv0wIiZg,Aarvoll,R,US,1888,58,"['/m/019_rr', '/m/02jjt', '/m/01k8wb']",1,0.6363376512169864
UCaHz2fvnOuYqw9BnRdZfe4A,Sean O'Rourke,R,US,323,54,"['/m/04rlf', '/m/04rlf']",1,0.8609038701991782
UCEK04WTK-NG-OBpdiYeDiyw,mike wilson,R,not set,1294,53,"['/m/098wr', '/m/04rlf', '/m/06bvp']",1,0.5899680419517591
UCavFz-74kx1QmurhzkpEIyg,Electre,R,FR,3279,51,"['/m/098wr', '/m/04rlf']",1,0.7572975542848771
UCA3dPIg405gl-PsgG3auFNw,Identitás Generáció,R,not set,554,52,"['/m/04rlf', '/m/019_rr']",1,0.89723156824527
UCPSC1q66OwoK6PcLHv0_jCw,Kopf Stein Pflaster,R,not set,368,52,['/m/019_rr'],1,0.8455288985823337
UCK1Uk2f36aglexxLkfOWnEQ,Sean Last,R,not set,6414,51,"['/m/098wr', '/m/098wr']",1,0.5731704193845406
UCpInR-Asp4CBD_T0kYdjHSw,Traditional Britain Group,R,not set,1527,57,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.7437318119407839
UCCfzDtVISXoGQHLFprVP6_w,CT Rants,R,not set,1462,54,"['/m/019_rr', '/m/098wr']",1,0.7016736031638084
UClWv0_tDtImyjcyc3tSfBtw,HIGHLANDKING1,R,not set,340,51,"['/m/098wr', '/m/02jjt']",1,0.7686556557193629
UCmboH8kxYUEQ9p4t7IrgL-Q,Erkenbrand Kanaal,R,NL,917,52,"['/m/04rlf', '/m/0ggq0m', '/m/098wr']",1,0.7945339930231364
UCEV433aJVNHqYQ_QvFE2eCw,boilingpoint,R,GB,10476,45,"['/m/05qt0', '/m/098wr']",1,0.7226472955961404
UCje9sy3kHqbevkRoeVd6LtA,Granville Thorndyke,R,not set,5071,50,"['/m/098wr', '/m/04rlf']",1,0.7288752903852567
UCug6UysHiBASbPX6ASdmedw,Tagesschlau,R,DE,14916,91,"['/m/05qt0', '/m/098wr']",1,0.928751559242098
UC3fYRR1RQCkLuw7sW2Ld6PA,One Man's Chorus,R,not set,379,50,"['/m/019_rr', '/m/098wr', '/m/04rlf']",1,0.37146316285461184
UCQlHqQ-lqVhwxdYU195o-EA,David Yorkshire,R,not set,274,50,"['/m/04rlf', '/m/0ggq0m', '/m/019_rr']",1,0.7904808435652032
UC6wdP5hTf_phre6Q3kFiV2g,Tommy Robinson,R,GB,268098,58,"['/m/098wr', '/m/06bvp', '/m/05qt0']",1,0.7010607496320932
UCbIla6rIUDJXMzP0_666oSA,Panzer Skad,R,RO,6439,49,"['/m/01h6rj', '/m/098wr', '/m/04rlf']",1,0.49101971428809377
UCMiZ7r52r6onVo9J5tCzNBg,Elisabeth's philosophy,R,not set,9909,54,"['/m/019_rr', '/m/02wbm']",1,0.7319637333078775
UCgAr9cQfXRHbiJxV236NKow,Ontologistics,R,GB,5653,49,"['/m/01k8wb', '/m/04rlf', '/m/098wr']",1,0.49826371763383176
UCAGNZrB2bCM8_uvPUSXvDoA,NPDThueringenTV,R,not set,316,49,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6582610555778216
UCaBP3MbCDxfQCAV3QZNNPsA,Brest Info,R,not set,166,49,"['/m/019_rr', '/m/04rlf', '/m/098wr']",1,NaN
UC1pu6EF6BeZPRcp05dW0Q1Q,Tom Boonen,R,BE,10600,44,"['/m/019_rr', '/m/019_rr']",1,0.3714739683901403
UCT0iyUR8xfVXmGlrPQyhCrg,crvena rakovica,R,not set,392,44,"['/m/098wr', '/m/04rlf']",1,0.473278715054416
UCyA_3mbYRnPmx3j83FWpJ0A,London Culture War,R,GB,0,50,"['/m/05qt0', '/m/098wr']",1,0.785064781818875
UCcciwRLP-kVZ1M_z-xBvziA,Massimo Pigliucci,R,not set,10681,49,"['/m/02jjt', '/m/098wr', '/m/01k8wb']",1,0.2596093148644091
UCc8HuZUGTWBNxs_LW4huZsw,GroundZeroMosque1,R,not set,224,49,"['/m/06bvp', '/m/098wr']",1,0.4995700184189845
UCAooXOyz8xjyf1OfGivaxyA,RagingPapist,R,not set,314,48,['/m/04rlf'],1,0.7279171255592233
UC4IGwxzBOzQ8mtHV5mlVUBA,Daywave Radio,R,not set,315,49,"['/m/02jjt', '/m/02jjt']",1,0.7229609158717915
UCWQdudc_cnIaRG1PmD1Ymbg,Cato's Speech,R,not set,6640,50,"['/m/01h6rj', '/m/098wr', '/m/019_rr', '/m/04rlf']",1,0.7302980032598939
UCAy05nRO_GRM6aIvZgVg2EA,Danskernes Parti,R,not set,403,47,"['/m/05qt0', '/m/098wr', '/m/04rlf']",1,0.47625198338570107
UCkb1eQ6Y71gztcSbvigYuwg,Roibeárd Mac Seafraidh,R,not set,388,47,"['/m/04rlf', '/m/098wr', '/m/06by7']",1,0.5397099730008178
UCYsIv3jtW2dvhJGo-pSxg7w,"Adsav PPB, Le Parti du Peuple Breton",R,not set,266,47,"['/m/098wr', '/m/098wr']",1,0.5551509716807689
UCZvtPTVzyBPQSDor67Esg5w,123stealthbomber,R,not set,5533,46,"['/m/03hf_rm', '/m/0bzvm2']",1,0.5004796452363892
UCl1vCYlg50AjnbKIJ0IChvw,Go Chatter,R,GB,2664,46,"['/m/098wr', '/m/019_rr']",1,0.25782672599648193
UCrgvT6Yj6Fey-Lrz04sXGAg,Nieuw-Solidaristisch Alternatief,R,not set,96,46,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.42776216697406066
UCVVplPd75SucSkTvuW4bW-w,Pegida Nederland,R,not set,351,46,"['/m/098wr', '/m/098wr', '/m/019_rr']",1,0.813953488372093
UChJiWJOfq8Lt1Pw30NqePlQ,Verbo Tempestas,R,not set,375,54,['/m/098wr'],1,0.7000507833711145
UCjCqzY3F1ec8mzQfdvf-DNQ,Why God?,R,AU,5145,54,"['/m/04rlf', '/m/098wr']",1,0.4563419915136411
UCOtFVJUoek4TKZAaeQVhiLA,Bre Faucheux,R,US,0,44,"['/m/019_rr', '/m/098wr', '/m/02jjt']",1,0.7706285066336486
UCcAhXQl-YWTU9wzfm5R5t7g,Little Revolution,R,not set,5955,69,['/m/098wr'],1,0.6853859879376719
UCBGguTgUIA2yqxNV6yPI3yA,NationalFrontTV,R,GB,750,51,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.7735357508968793
UCbaxzC3RpeD-TEqkbB6YF2g,Vlaamseleeuw2010,R,not set,112,44,"['/m/04rlf', '/m/04rlf']",1,0.8326848249027238
UC7ml1fbladt6DhFHJ4gyV6g,hspinter,R,not set,50,44,"['/m/05qt0', '/m/098wr']",1,NaN
UCmZy5hoo9o4NAVCxwiOWjpg,Orania Beweging,R,not set,1294,43,"['/m/019_rr', '/m/098wr']",1,0.6098064785123057
UCji79yjcimencVzwng2DR7Q,De saneer-meneer,R,not set,541,43,"['/m/098wr', '/m/05qt0', '/m/04rlf']",1,0.6561167929277502
UC8ZmnNg0kKjX2C0NeXsukXg,Identity Evropa,R,not set,6585,50,"['/m/04rlf', '/m/098wr']",1,0.7472234126114129
UCM8JZqPyRPSsYDpuieZNDjA,Identity Ireland,R,IE,1605,43,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/06bvp']",1,0.7580414756249948
UCmzjD8K7LfpkYs-hs3fZP1w,The Leftovers,R,not set,3833,47,"['/m/098wr', '/m/04rlf', '/m/05qt0', '/m/02vxn', '/m/02jjt']",1,0.6943087927206153
UCRcXjl8hBO4reeVV5SG_2xw,De Dagelijkse Standaard DDS,R,not set,491,43,"['/m/05qt0', '/m/098wr']",1,0.7127096696544607
UCf7Q54-dD8QN0cWIUKJ1Ctg,Right On,R,not set,1219,43,"['/m/098wr', '/m/04rlf']",1,0.7482738534201969
UCO9_Elzn8gQM9lODkgcPvOQ,Fremskrittspartiets Ungdom,R,not set,225,43,"['/m/05qt0', '/m/098wr']",1,0.5675600187522686
UCL391AO9dS-8Tdm16UQ1NTg,DIE FREIHEIT,R,not set,30,43,"['/m/01h6rj', '/m/098wr', '/m/05qt0', '/m/06bvp']",1,0.9422418740271892
UCNohBQh71bReG84cfhp7cXA,nsh8corechannel,R,not set,275,37,"['/m/04rlf', '/m/06by7', '/m/04rlf', '/m/06by7']",1,0.9601544401544402
UC10tpZhjuDEaUxWdKz1Th1Q,npdhamburg.de,R,not set,0,37,"['/m/05qt0', '/m/098wr']",1,0.9130955345901536
UCcBTxYnzMcGKyM3RQLeNkyQ,Oliver Cox,R,not set,35,36,"['/m/04rlf', '/m/098wr']",1,0.34685584272299297
UC_I-bFxOYtpWLyF_CqlBUAw,Magánszféra,R,not set,1186,42,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/02jjt']",1,0.9108610875571889
UCpsykArTgmtz9lzTGZ6EluQ,Ábel Bódi,R,not set,1406,48,"['/m/098wr', '/m/04rlf']",NA,NA
UCCoBdtv3HwK_uIMaAjugIEg,Oltre la Linea,R,not set,214,42,"['/m/098wr', '/m/098wr']",1,0.8754796424234763
UC4NR0zQeRLd44NoiFSuqMnw,r v K Today,R,not set,0,42,"['/m/098wr', '/m/098wr']",1,0.5943754336427624
UCHG0CNxmtdl7cXhAV7AZKkQ,Vivaldi Browser,R,not set,7519,42,"['/m/07c1v', '/m/019_rr']",1,0.4644290424153542
UC43CW2nIcZW_cqKB2OxgFKg,DNJ TV,R,not set,2845,41,"['/m/098wr', '/m/098wr', '/m/05qt0', '/m/04rlf']",1,0.9651515151515152
UC7kf2O-ByDkUGh6T5sGyhRA,Mikkel Nielsen,R,not set,419,41,"['/m/04rlf', '/m/04rlf']",1,0.3352274382349333
UCR1egWFjn0NJbBoaZjJlkRw,Zmago Jelinčič Plemeniti,R,not set,92,41,"['/m/05qt0', '/m/098wr']",1,0.01179245283018868
UCFAc_wp_XTAs7UzbgmpHcaw,The Rovertime Podcast,R,not set,205,41,"['/m/019_rr', '/m/019_rr', '/m/02jjt', '/m/098wr']",1,0.811024174894772
UCLmgyOCtS_HQmeiCs4IviXw,Norvin Hobbs,R,not set,189,51,['/m/019_rr'],1,0.7651308959570068
UC1zUtGE1Z11OjdLqfg158sQ,Michael van der Galien,R,not set,101,36,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4635281758794152
UCL_JuyGe0UFzkREWcCeel0w,Bastion Social,R,not set,587,36,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.6865079365079365
UCg6wrJETqaTaPmEIQ62Mz3Q,ijzerwakevzw,R,not set,56,36,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.8648834353023318
UCNykmTYMHdR3X5LwM8GZlNQ,AnglosphereAlIiance,R,not set,2452,40,"['/m/01h6rj', '/m/098wr', '/m/098wr', '/m/05qt0']",1,0.5635477771802486
UCziOiGFkgf0HnR4FwnVGb7A,Letters to the Exiles,R,not set,1625,40,"['/m/02jjt', '/m/04rlf', '/m/019_rr']",1,NaN
UC14ZbE0HSXF4bAEoDMfEqzw,Национално Единство,R,not set,108,40,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6539961013645224
UCiMqxHU8Mlf_zGY-BlmqOLA,Expanding Overton,R,not set,2173,39,"['/m/098wr', '/m/04rlf', '/m/06bvp']",1,0.6529754225154321
UCc-1CNbjbBADoa_Y00VDUog,Petersen for President 2016,R,not set,1734,39,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4828578908836372
UCF9gYDuTx3CyoVQBV1ZcLDQ,charles martel -PACK,R,not set,783,39,"['/m/098wr', '/m/02jjt', '/m/04rlf']",1,0.5536310302765745
UCw69VGsdqrATyNjnldg3zOw,Rational Black Pill,R,not set,1597,43,"['/m/019_rr', '/m/019_rr']",1,0.6652273223577844
UCmNCLQCbZwfTfNGrbsOowpw,Alex´ Kanal,R,not set,5534,38,"['/m/02vxn', '/m/05qt0', '/m/02jjt', '/m/05qt0', '/m/098wr', '/m/02vxn']",1,0.5112320238603925
UCaYjj-438HMHliZnjVz6Tdg,GenerationIDLyon,R,not set,218,38,"['/m/098wr', '/m/019_rr']",NA,NA
UC5s7HmoOXXIc1Z-Rlz4FAcA,NOUS VOULONS VIVRE !,R,FR,3589,43,"['/m/02jjt', '/m/098wr']",1,0.5995861840454277
UCiVusFnWKEZ1kHyTy_9jXcw,Don'tConvert2Islam,R,not set,60718,38,"['/m/06bvp', '/m/098wr']",1,0.5678616187847757
UCQRA-sau2mEqWS0O9MJQr9Q,3 Second Rule,R,US,0,37,"['/m/098wr', '/m/02jjt', '/m/019_rr']",1,0.4295136713203355
UCiP4b_W5PLy-BH3FBBdc1Sg,Deutscher Aufklärer,R,not set,14373,34,"['/m/098wr', '/m/098wr']",1,0.8852335655352283
UCUaGQiGqYeYBf27kprNK2PQ,Theberton,R,GB,2299,35,"['/m/02jjt', '/m/02jjt', '/m/098wr', '/m/04rlf']",1,0.7866449832133529
UC8TZzL8vl654VgH9POpb7UA,Irish Identitarian,R,not set,366,35,"['/m/098wr', '/m/098wr', '/m/01k8wb', '/m/019_rr']",1,0.7301444566643605
UCGK3H7pHASZpUqBRy0e7vQA,Identitäre Bewegung Deutschland,R,not set,18006,35,"['/m/05qt0', '/m/098wr']",1,0.8539891275674472
UCxZzcEtx-1fGsLgj3lvtsgA,VaynerMedia,R,not set,1427,34,"['/m/019_rr', '/m/04rlf']",1,0.8560606060606061
UCGnYUxuSLWbMQg-H5_27VOQ,MrHerrIQi4,R,not set,605,34,"['/m/098wr', '/m/01k8wb', '/m/02jjt']",1,0.5724271091464911
UChUYypIQhbQI0JN1VNRcveg,Forum Anglorum,R,GB,606,34,"['/m/04rlf', '/m/098wr']",1,0.8197426184340106
UCY8KcDzuAin5JizlPK45ZDw,Stan,R,US,148,34,"['/m/098wr', '/m/02jjt', '/m/0403l3g', '/m/0bzvm2']",1,0.7877307113901629
UC-GoMSHcgZ9INCVbKQN01CA,No To Challenge 25,R,not set,27,36,"['/m/098wr', '/m/019_rr']",1,0.7455211150839764
UCaydo4VR4-RmdiGVGrOJjdg,The Songman,R,US,36,36,"['/m/04rlf', '/m/04rlf']",1,0.7770211658570436
UC5BfK0ApSjAZA92b4yNfeUg,Jan Barkmann,R,not set,507,33,['/m/019_rr'],1,NaN
UCN0pTmLZ8YHygLxGLcBLa9g,Bite News,R,not set,2989,33,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4893846749385106
UCVUA_OdhBkre4trmWplPzFg,Bosanska Straza,R,not set,212,33,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.3951612903225806
UCIhh8T_tK5rLeP0E6bkuwBQ,LestatDeLioncourt,R,not set,513,32,['/m/019_rr'],1,NaN
UCyhdHqzTJbygpivie-CUfwg,Modemo,R,not set,1663,33,"['/m/02jjt', '/m/0f2f9', '/m/04rlf', '/m/02vxn']",1,0.8311438134723697
UChmzOho_t26IsdYP215NcyA,RadioRapaille,R,not set,55,32,"['/m/098wr', '/m/098wr']",1,0.49299494579991104
UCuO7DfF2Avg4izpofq_sTQg,Nacionālā apvienība VL-TB/LNNK,R,not set,67,32,"['/m/05qt0', '/m/098wr']",1,0.08562091503267974
UC8jZxxYnbBppf1CcNzvoHJA,Fiamma Tricolore,R,not set,82,32,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/019_rr']",1,NaN
UCrdws1i7KvoRLPD_szvEVAA,Rational Nationalist,R,not set,368,32,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.785537254353854
UCh6H6XpOS7b9mnx8gpcYyAw,Dar0s,R,PL,52146,31,"['/m/01h6rj', '/m/04rlf', '/m/0glt670']",1,0.5590129782184787
UCRiVVk9tlEplrmczNkihyDQ,CHRIS ARES OFFIZIELL,R,DE,34575,24,"['/m/04rlf', '/m/04rlf', '/m/0glt670']",1,0.8865326387948106
UCRunC0lmJfY4MQt_2sh2PQg,Hel Gower,R,not set,1860,31,"['/m/098wr', '/m/098wr']",1,0.6361667110884058
UCP-rwC3mqNH1cVYYVZHziKw,VertigoPolitix,R,not set,24042,34,"['/m/098wr', '/m/098wr']",1,0.7481374843748647
UCs1TEWdd5FfJr72Vaqb-dyA,renouveaufrancais,R,not set,0,31,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.5217839333668806
UCuh79MWcAeDGGW_ILfcig7A,martelo88,R,not set,45,31,['/m/098wr'],1,0.696551724137931
UCUSNV9nV1LdM4Nq-1LlO0qw,schwarzwild666,R,not set,46,31,"['/m/04rlf', '/m/04rlf']",1,0.036290322580645164
UCNwOlRqiwl6WW10qLg6iY8Q,Tobias Steiger,R,not set,44,31,"['/m/05qt0', '/m/098wr']",1,0.890069026297078
UCkfjL7T-jY_suS0IJDsZtTQ,Nightwave Radio,R,not set,708,17,"['/m/0bzvm2', '/m/025zzc', '/m/0403l3g']",1,0.6432283417473347
UCvuBtfGzoC0jcyfpUNDlmtw,WODHANAZSON,R,not set,149,31,"['/m/098wr', '/m/04rlf', '/m/019_rr']",1,0.34316097809475293
UCHYXrUFhWNWyauI-2UuPkrg,Refugee crisis in Europe,R,not set,17530,30,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.6856363473827745
UCQsSwlTS5JC1sTk39YlzIpw,Franxter,R,not set,1101,30,"['/m/0f2f9', '/m/02jjt']",1,0.6369116276251798
UCtwQso72ldLezEJZwpacv2A,Antica Tradizione,R,not set,1622,30,"['/m/04rlf', '/m/04rlf']",1,0.646075972257067
UCLTp9cur8fT1AeSPkdZ0oig,English Defence League,R,GB,1509,30,"['/m/098wr', '/m/098wr']",1,0.6857016874222378
UCcOMmZleiRnLnEb-YLikn6w,Tandem Tricycle,R,JP,153,30,"['/m/04rlf', '/m/04rlf']",1,0.4787094657167954
UC1eF_C32BjWhUCmN0Ym79XA,vlaamsbelangjongeren,R,not set,174,30,"['/m/05qt0', '/m/098wr']",1,0.24106367514506327
UCx5IeOurT0mJyroQrqyJiJw,Yaron G,R,IL,92,30,"['/m/04rlf', '/m/019_rr']",1,0.7012403841832806
UCtHuvZ9cT2HerYFtUhlGKKQ,L'instant Caucasien,R,not set,963,10,"['/m/04rlf', '/m/04rlf']",1,0.7772079004672685
UCOrlIFRBCQnXcCHD932mrcg,ManifestNaVmroDpmne,R,not set,51,30,"['/m/019_rr', '/m/019_rr', '/m/05qt0', '/m/098wr']",NA,NA
